Total path distance: 2653775.73 meters

Vertex Coordinates (Pixel, Global):
Pixel: (36, 308) -> Global: (57.187009, 23.878808)
Pixel: (36, 307) -> Global: (57.165611, 23.878808)
Pixel: (36, 306) -> Global: (57.144212, 23.878808)
Pixel: (36, 305) -> Global: (57.122813, 23.878808)
Pixel: (36, 304) -> Global: (57.101414, 23.878808)
Pixel: (36, 303) -> Global: (57.080015, 23.878808)
Pixel: (36, 302) -> Global: (57.058616, 23.878808)
Pixel: (36, 301) -> Global: (57.037218, 23.878808)
Pixel: (36, 300) -> Global: (57.015819, 23.878808)
Pixel: (36, 299) -> Global: (56.994420, 23.878808)
Pixel: (36, 298) -> Global: (56.973021, 23.878808)
Pixel: (36, 297) -> Global: (56.951622, 23.878808)
Pixel: (36, 296) -> Global: (56.930223, 23.878808)
Pixel: (36, 295) -> Global: (56.908825, 23.878808)
Pixel: (36, 294) -> Global: (56.887426, 23.878808)
Pixel: (36, 293) -> Global: (56.866027, 23.878808)
Pixel: (36, 292) -> Global: (56.844628, 23.878808)
Pixel: (36, 291) -> Global: (56.823229, 23.878808)
Pixel: (36, 290) -> Global: (56.801830, 23.878808)
Pixel: (36, 289) -> Global: (56.780432, 23.878808)
Pixel: (36, 288) -> Global: (56.759033, 23.878808)
Pixel: (36, 287) -> Global: (56.737634, 23.878808)
Pixel: (36, 286) -> Global: (56.716235, 23.878808)
Pixel: (36, 285) -> Global: (56.694836, 23.878808)
Pixel: (36, 284) -> Global: (56.673437, 23.878808)
Pixel: (36, 283) -> Global: (56.652039, 23.878808)
Pixel: (36, 282) -> Global: (56.630640, 23.878808)
Pixel: (36, 281) -> Global: (56.609241, 23.878808)
Pixel: (36, 280) -> Global: (56.587842, 23.878808)
Pixel: (36, 279) -> Global: (56.566443, 23.878808)
Pixel: (36, 278) -> Global: (56.545044, 23.878808)
Pixel: (36, 277) -> Global: (56.523646, 23.878808)
Pixel: (36, 276) -> Global: (56.502247, 23.878808)
Pixel: (36, 275) -> Global: (56.480848, 23.878808)
Pixel: (36, 274) -> Global: (56.459449, 23.878808)
Pixel: (36, 273) -> Global: (56.438050, 23.878808)
Pixel: (35, 272) -> Global: (56.416651, 23.891098)
Pixel: (35, 271) -> Global: (56.395253, 23.891098)
Pixel: (35, 270) -> Global: (56.373854, 23.891098)
Pixel: (35, 269) -> Global: (56.352455, 23.891098)
Pixel: (35, 268) -> Global: (56.331056, 23.891098)
Pixel: (35, 267) -> Global: (56.309657, 23.891098)
Pixel: (35, 266) -> Global: (56.288258, 23.891098)
Pixel: (34, 265) -> Global: (56.266860, 23.903388)
Pixel: (34, 264) -> Global: (56.245461, 23.903388)
Pixel: (34, 263) -> Global: (56.224062, 23.903388)
Pixel: (34, 262) -> Global: (56.202663, 23.903388)
Pixel: (34, 261) -> Global: (56.181264, 23.903388)
Pixel: (34, 260) -> Global: (56.159865, 23.903388)
Pixel: (33, 259) -> Global: (56.138467, 23.915678)
Pixel: (33, 258) -> Global: (56.117068, 23.915678)
Pixel: (33, 257) -> Global: (56.095669, 23.915678)
Pixel: (33, 256) -> Global: (56.074270, 23.915678)
Pixel: (33, 255) -> Global: (56.052871, 23.915678)
Pixel: (33, 254) -> Global: (56.031472, 23.915678)
Pixel: (32, 253) -> Global: (56.010074, 23.927968)
Pixel: (32, 252) -> Global: (55.988675, 23.927968)
Pixel: (32, 251) -> Global: (55.967276, 23.927968)
Pixel: (32, 250) -> Global: (55.945877, 23.927968)
Pixel: (32, 249) -> Global: (55.924478, 23.927968)
Pixel: (32, 248) -> Global: (55.903079, 23.927968)
Pixel: (31, 247) -> Global: (55.881681, 23.940257)
Pixel: (31, 246) -> Global: (55.860282, 23.940257)
Pixel: (31, 245) -> Global: (55.838883, 23.940257)
Pixel: (31, 244) -> Global: (55.817484, 23.940257)
Pixel: (31, 243) -> Global: (55.796085, 23.940257)
Pixel: (31, 242) -> Global: (55.774686, 23.940257)
Pixel: (31, 241) -> Global: (55.753288, 23.940257)
Pixel: (30, 240) -> Global: (55.731889, 23.952547)
Pixel: (30, 239) -> Global: (55.710490, 23.952547)
Pixel: (30, 238) -> Global: (55.689091, 23.952547)
Pixel: (30, 237) -> Global: (55.667692, 23.952547)
Pixel: (30, 236) -> Global: (55.646293, 23.952547)
Pixel: (30, 235) -> Global: (55.624895, 23.952547)
Pixel: (29, 234) -> Global: (55.603496, 23.964837)
Pixel: (29, 233) -> Global: (55.582097, 23.964837)
Pixel: (29, 232) -> Global: (55.560698, 23.964837)
Pixel: (29, 231) -> Global: (55.539299, 23.964837)
Pixel: (29, 230) -> Global: (55.517900, 23.964837)
Pixel: (29, 229) -> Global: (55.496502, 23.964837)
Pixel: (28, 228) -> Global: (55.475103, 23.977127)
Pixel: (28, 227) -> Global: (55.453704, 23.977127)
Pixel: (28, 226) -> Global: (55.432305, 23.977127)
Pixel: (28, 225) -> Global: (55.410906, 23.977127)
Pixel: (28, 224) -> Global: (55.389507, 23.977127)
Pixel: (28, 223) -> Global: (55.368109, 23.977127)
Pixel: (27, 222) -> Global: (55.346710, 23.989417)
Pixel: (27, 221) -> Global: (55.325311, 23.989417)
Pixel: (27, 220) -> Global: (55.303912, 23.989417)
Pixel: (27, 219) -> Global: (55.282513, 23.989417)
Pixel: (27, 218) -> Global: (55.261114, 23.989417)
Pixel: (27, 217) -> Global: (55.239716, 23.989417)
Pixel: (27, 216) -> Global: (55.218317, 23.989417)
Pixel: (26, 215) -> Global: (55.196918, 24.001707)
Pixel: (26, 214) -> Global: (55.175519, 24.001707)
Pixel: (26, 213) -> Global: (55.154120, 24.001707)
Pixel: (26, 212) -> Global: (55.132721, 24.001707)
Pixel: (26, 211) -> Global: (55.111323, 24.001707)
Pixel: (26, 210) -> Global: (55.089924, 24.001707)
Pixel: (25, 209) -> Global: (55.068525, 24.013997)
Pixel: (25, 208) -> Global: (55.047126, 24.013997)
Pixel: (25, 207) -> Global: (55.025727, 24.013997)
Pixel: (25, 206) -> Global: (55.004328, 24.013997)
Pixel: (25, 205) -> Global: (54.982930, 24.013997)
Pixel: (25, 204) -> Global: (54.961531, 24.013997)
Pixel: (24, 203) -> Global: (54.940132, 24.026287)
Pixel: (24, 202) -> Global: (54.918733, 24.026287)
Pixel: (24, 201) -> Global: (54.897334, 24.026287)
Pixel: (24, 200) -> Global: (54.875935, 24.026287)
Pixel: (24, 199) -> Global: (54.854537, 24.026287)
Pixel: (24, 198) -> Global: (54.833138, 24.026287)
Pixel: (23, 197) -> Global: (54.811739, 24.038577)
Pixel: (23, 196) -> Global: (54.790340, 24.038577)
Pixel: (23, 195) -> Global: (54.768941, 24.038577)
Pixel: (23, 194) -> Global: (54.747542, 24.038577)
Pixel: (23, 193) -> Global: (54.726144, 24.038577)
Pixel: (23, 192) -> Global: (54.704745, 24.038577)
Pixel: (23, 191) -> Global: (54.683346, 24.038577)
Pixel: (22, 190) -> Global: (54.661947, 24.050867)
Pixel: (22, 189) -> Global: (54.640548, 24.050867)
Pixel: (22, 188) -> Global: (54.619149, 24.050867)
Pixel: (22, 187) -> Global: (54.597751, 24.050867)
Pixel: (22, 186) -> Global: (54.576352, 24.050867)
Pixel: (22, 185) -> Global: (54.554953, 24.050867)
Pixel: (21, 184) -> Global: (54.533554, 24.063157)
Pixel: (21, 183) -> Global: (54.512155, 24.063157)
Pixel: (21, 182) -> Global: (54.490756, 24.063157)
Pixel: (21, 181) -> Global: (54.469358, 24.063157)
Pixel: (22, 180) -> Global: (54.447959, 24.050867)
Pixel: (23, 179) -> Global: (54.426560, 24.038577)
Pixel: (24, 178) -> Global: (54.405161, 24.026287)
Pixel: (25, 177) -> Global: (54.383762, 24.013997)
Pixel: (26, 176) -> Global: (54.362363, 24.001707)
Pixel: (27, 175) -> Global: (54.340965, 23.989417)
Pixel: (28, 174) -> Global: (54.319566, 23.977127)
Pixel: (28, 173) -> Global: (54.298167, 23.977127)
Pixel: (28, 172) -> Global: (54.276768, 23.977127)
Pixel: (28, 171) -> Global: (54.255369, 23.977127)
Pixel: (28, 170) -> Global: (54.233970, 23.977127)
Pixel: (28, 169) -> Global: (54.212572, 23.977127)
Pixel: (28, 168) -> Global: (54.191173, 23.977127)
Pixel: (28, 167) -> Global: (54.169774, 23.977127)
Pixel: (28, 166) -> Global: (54.148375, 23.977127)
Pixel: (28, 165) -> Global: (54.126976, 23.977127)
Pixel: (28, 164) -> Global: (54.105577, 23.977127)
Pixel: (28, 163) -> Global: (54.084179, 23.977127)
Pixel: (28, 162) -> Global: (54.062780, 23.977127)
Pixel: (28, 161) -> Global: (54.041381, 23.977127)
Pixel: (28, 160) -> Global: (54.019982, 23.977127)
Pixel: (28, 159) -> Global: (53.998583, 23.977127)
Pixel: (28, 158) -> Global: (53.977184, 23.977127)
Pixel: (28, 157) -> Global: (53.955786, 23.977127)
Pixel: (28, 156) -> Global: (53.934387, 23.977127)
Pixel: (28, 155) -> Global: (53.912988, 23.977127)
Pixel: (28, 154) -> Global: (53.891589, 23.977127)
Pixel: (28, 153) -> Global: (53.870190, 23.977127)
Pixel: (28, 152) -> Global: (53.848791, 23.977127)
Pixel: (28, 151) -> Global: (53.827393, 23.977127)
Pixel: (28, 150) -> Global: (53.805994, 23.977127)
Pixel: (28, 149) -> Global: (53.784595, 23.977127)
Pixel: (28, 148) -> Global: (53.763196, 23.977127)
Pixel: (28, 147) -> Global: (53.741797, 23.977127)
Pixel: (28, 146) -> Global: (53.720398, 23.977127)
Pixel: (28, 145) -> Global: (53.699000, 23.977127)
Pixel: (28, 144) -> Global: (53.677601, 23.977127)
Pixel: (28, 143) -> Global: (53.656202, 23.977127)
Pixel: (28, 142) -> Global: (53.634803, 23.977127)
Pixel: (28, 141) -> Global: (53.613404, 23.977127)
Pixel: (28, 140) -> Global: (53.592005, 23.977127)
Pixel: (28, 139) -> Global: (53.570607, 23.977127)
Pixel: (28, 138) -> Global: (53.549208, 23.977127)
Pixel: (28, 137) -> Global: (53.527809, 23.977127)
Pixel: (28, 136) -> Global: (53.506410, 23.977127)
Pixel: (28, 135) -> Global: (53.485011, 23.977127)
Pixel: (28, 134) -> Global: (53.463612, 23.977127)
Pixel: (28, 133) -> Global: (53.442214, 23.977127)
Pixel: (28, 132) -> Global: (53.420815, 23.977127)
Pixel: (28, 131) -> Global: (53.399416, 23.977127)
Pixel: (28, 130) -> Global: (53.378017, 23.977127)
Pixel: (28, 129) -> Global: (53.356618, 23.977127)
Pixel: (28, 128) -> Global: (53.335219, 23.977127)
Pixel: (28, 127) -> Global: (53.313821, 23.977127)
Pixel: (29, 126) -> Global: (53.292422, 23.964837)
Pixel: (29, 125) -> Global: (53.271023, 23.964837)
Pixel: (29, 124) -> Global: (53.249624, 23.964837)
Pixel: (29, 123) -> Global: (53.228225, 23.964837)
Pixel: (30, 122) -> Global: (53.206826, 23.952547)
Pixel: (30, 121) -> Global: (53.185428, 23.952547)
Pixel: (30, 120) -> Global: (53.164029, 23.952547)
Pixel: (31, 119) -> Global: (53.142630, 23.940257)
Pixel: (31, 118) -> Global: (53.121231, 23.940257)
Pixel: (31, 117) -> Global: (53.099832, 23.940257)
Pixel: (32, 116) -> Global: (53.078433, 23.927968)
Pixel: (32, 115) -> Global: (53.057035, 23.927968)
Pixel: (32, 114) -> Global: (53.035636, 23.927968)
Pixel: (32, 113) -> Global: (53.014237, 23.927968)
Pixel: (33, 112) -> Global: (52.992838, 23.915678)
Pixel: (33, 111) -> Global: (52.971439, 23.915678)
Pixel: (33, 110) -> Global: (52.950040, 23.915678)
Pixel: (34, 109) -> Global: (52.928642, 23.903388)
Pixel: (34, 108) -> Global: (52.907243, 23.903388)
Pixel: (34, 107) -> Global: (52.885844, 23.903388)
Pixel: (35, 106) -> Global: (52.864445, 23.891098)
Pixel: (35, 105) -> Global: (52.843046, 23.891098)
Pixel: (35, 104) -> Global: (52.821647, 23.891098)
Pixel: (35, 103) -> Global: (52.800249, 23.891098)
Pixel: (36, 102) -> Global: (52.778850, 23.878808)
Pixel: (36, 101) -> Global: (52.757451, 23.878808)
Pixel: (36, 100) -> Global: (52.736052, 23.878808)
Pixel: (37, 99) -> Global: (52.714653, 23.866518)
Pixel: (37, 98) -> Global: (52.693254, 23.866518)
Pixel: (38, 97) -> Global: (52.671856, 23.854228)
Pixel: (39, 96) -> Global: (52.650457, 23.841938)
Pixel: (40, 95) -> Global: (52.629058, 23.829648)
Pixel: (41, 94) -> Global: (52.607659, 23.817358)
Pixel: (42, 93) -> Global: (52.586260, 23.805068)
Pixel: (43, 92) -> Global: (52.564861, 23.792778)
Pixel: (44, 91) -> Global: (52.543463, 23.780488)
Pixel: (45, 90) -> Global: (52.522064, 23.768199)
Pixel: (46, 89) -> Global: (52.500665, 23.755909)
Pixel: (47, 88) -> Global: (52.479266, 23.743619)
Pixel: (48, 87) -> Global: (52.457867, 23.731329)
Pixel: (49, 86) -> Global: (52.436468, 23.719039)
Pixel: (50, 85) -> Global: (52.415070, 23.706749)
Pixel: (51, 84) -> Global: (52.393671, 23.694459)
Pixel: (52, 83) -> Global: (52.372272, 23.682169)
Pixel: (53, 82) -> Global: (52.350873, 23.669879)
Pixel: (54, 81) -> Global: (52.329474, 23.657589)
Pixel: (55, 80) -> Global: (52.308075, 23.645299)
Pixel: (56, 79) -> Global: (52.286677, 23.633009)
Pixel: (57, 78) -> Global: (52.265278, 23.620719)
Pixel: (58, 77) -> Global: (52.243879, 23.608429)
Pixel: (59, 76) -> Global: (52.222480, 23.596140)
Pixel: (60, 75) -> Global: (52.201081, 23.583850)
Pixel: (61, 74) -> Global: (52.179682, 23.571560)
Pixel: (62, 73) -> Global: (52.158284, 23.559270)
Pixel: (63, 72) -> Global: (52.136885, 23.546980)
Pixel: (64, 71) -> Global: (52.115486, 23.534690)
Pixel: (65, 70) -> Global: (52.094087, 23.522400)
Pixel: (66, 69) -> Global: (52.072688, 23.510110)
Pixel: (66, 68) -> Global: (52.051289, 23.510110)
Pixel: (66, 67) -> Global: (52.029891, 23.510110)
Pixel: (66, 66) -> Global: (52.008492, 23.510110)
Pixel: (66, 65) -> Global: (51.987093, 23.510110)
Pixel: (66, 64) -> Global: (51.965694, 23.510110)
Pixel: (66, 63) -> Global: (51.944295, 23.510110)
Pixel: (66, 62) -> Global: (51.922896, 23.510110)
Pixel: (66, 61) -> Global: (51.901498, 23.510110)
Pixel: (66, 60) -> Global: (51.880099, 23.510110)
Pixel: (65, 59) -> Global: (51.858700, 23.522400)
